name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
DATA_END_POINTS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
CONSUMER_ACCOUNT_NAME_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
CONSUMER_ACCOUNT_TYPE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TOP_100_RANK_C,FLOAT,COLUMN,Y,,N,N,,,,,
LITMOS_LITMOS_ID_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESSOURCE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
INTENT_TOPIC_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESKEYWORDS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESSTREET_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
MODEL_ENTERPRISE_DEAL_SIZE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESFACEBOOK_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESREVENUE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
INTENT_TIME_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ES_APP_ESLINKED_IN_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESCOMPANY_PHONE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESOVERALL_FIT_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESTECHNOLOGIES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESZIPCODE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESENRICHED_TIMESTAMP_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ES_APP_ESCOUNTRY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESAUDIENCE_NAMES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESCITY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESINDUSTRY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESALEXA_RANK_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESSTATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESENRICHED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MODEL_ENTERPRISE_VELOCITY_C,FLOAT,COLUMN,Y,,N,N,,,,,
ES_APP_ESCREATED_TIMESTAMP_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
ES_APP_ESEMPLOYEES_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ES_APP_ESTWITTER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
READ_ONLY_ACCOUNT_EXISTS_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MODEL_C,FLOAT,COLUMN,Y,,N,N,,,,,
INC_TOP_5000_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
ACCOUNT_SOURCE_DETAIL_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PDP_SIGN_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
PDP_ENROLLED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SALES_REP_LAST_ACTIVITY_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
ENGAGEMENT_THIS_QUARTER_C,FLOAT,COLUMN,Y,,N,N,,,,,
KEY_VERTICALS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_DW_TOOLS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_ETL_TOOLS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_SALES_TERRITORY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_OTHER_TOOLS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_STATUS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ABILITY_TO_SCRIPT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
AWS_PREFERRED_PARTNER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PARTNER_CLOUD_PLATFORM_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TRAINING_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
SI_FEEDBACK_SCORE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_BI_TOOLS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
DPA_ON_FILE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SALES_OPS_GDPR_REVIEW_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
CLEAN_ACCOUNT_TYPE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ACCOUNT_TIER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_TRANSITION_DATE_TIME_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_CONVERSION_GENERATED_ACCOUNT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_ATTRIBUTABLE_EVENT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_LIFECYCLE_STAGE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_ATTRIBUTABLE_DATA_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_PREVIOUS_TRANSITION_DATE_TIME_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
NUMBER_OF_PEOPLE_C,FLOAT,COLUMN,Y,,N,N,,,,,
MARKETING_ENGAGEMENT_STATUS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ALL_TIME_ENGAGEMENT_C,FLOAT,COLUMN,Y,,N,N,,,,,
TECHNOLOGY_PARTNER_TYPE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TOP_ACCOUNT_CAE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MODEL_CRM_MODEL_FIT_UK_C,FLOAT,COLUMN,Y,,N,N,,,,,
MODEL_CRM_FIT_AUS_C,FLOAT,COLUMN,Y,,N,N,,,,,
TBH_ACCOUNT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
ACCOUNT_SITE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ABM_1_1_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
TOP_ACCOUNT_Q_1_18_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SALES_OPS_OVERRIDE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
CURRENT_FREE_TRIAL_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
FREE_TRIAL_HAS_ENDED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
FREE_TRIAL_EXPIRED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
